x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,target
0.0,0.0,0.0,0.05602940917015076,-0.037006258964538574,-0.00873519570259873,0.09433770179748535,-0.10607248544692993,-0.008166245153830687,0.10825353860855103,-0.17267733812332153,-0.010953044487820307,0.0996052622795105,-0.22433602809906006,-0.009855359761701266,0.052022457122802734,-0.17041873931884766,0.008772330389632543,0.07121852040290833,-0.2300650179386139,-0.01345772013692681,0.07457447052001953,-0.16804349422454834,-0.019262047453509012,0.06115037202835083,-0.1302759051322937,-0.016450120105133692,0.027487963438034058,-0.1753215789794922,0.0041419221398371064,0.0510941743850708,-0.228354811668396,-0.02236479331432406,0.04915711283683777,-0.15199780464172363,-0.02587117065368716,0.02827855944633484,-0.1189110279083252,-0.019706338613019625,-0.001614004373550415,-0.17826426029205322,-0.004928825392113367,0.02419036626815796,-0.2347078025341034,-0.0364719293701512,0.024882882833480835,-0.15525317192077637,-0.02775068764267985,0.007043331861495972,-0.1159788966178894,-0.011109570941613356,-0.03925493359565735,-0.17594236135482788,-0.01425645590452973,-0.00857427716255188,-0.23028269410133362,-0.034186780421720186,0.0008341968059539795,-0.1791229248046875,-0.023906702144728342,-0.009816110134124756,-0.14284956455230713,-0.009326882629380862,0
0.0,0.0,0.0,0.05639404058456421,-0.03735309839248657,-0.006384125348716907,0.09270402789115906,-0.10839807987213135,-0.004795062259375982,0.10617437958717346,-0.17418736219406128,-0.007088404983818464,0.09829267859458923,-0.2251194417476654,-0.005568404585659437,0.05120450258255005,-0.17113155126571655,0.010435897953271933,0.06977587938308716,-0.23332610726356506,-0.012407035470545225,0.07546800374984741,-0.17212289571762085,-0.01826225490921729,0.06375101208686829,-0.1323549747467041,-0.014999493860244684,0.026442110538482666,-0.1757124662399292,0.004670170697778531,0.05126464366912842,-0.22774136066436768,-0.022348868564307622,0.04973572492599487,-0.15091782808303833,-0.02576551483625167,0.028816968202590942,-0.11800920963287354,-0.019257162601292066,-0.00305899977684021,-0.17800956964492798,-0.005497028954863481,0.02471145987510681,-0.232137531042099,-0.037533781394898824,0.024577319622039795,-0.1520613431930542,-0.02863106401318305,0.006057858467102051,-0.11410027742385864,-0.011666831464111738,-0.040872424840927124,-0.17530113458633423,-0.015665006727516584,-0.008256882429122925,-0.22732174396514893,-0.03540843994969123,0.00034987926483154297,-0.17491066455841064,-0.024520960540115766,-0.011464983224868774,-0.13944071531295776,-0.00945747540944808,0
0.0,0.0,0.0,0.053768157958984375,-0.04037219285964966,-0.006986030232695839,0.08677083253860474,-0.11095327138900757,-0.006381065439967415,0.10150519013404846,-0.17655044794082642,-0.010074069578735134,0.09531727433204651,-0.2308880090713501,-0.009105687816230557,0.04509863257408142,-0.17524653673171997,0.012861208203645447,0.06294497847557068,-0.2396841049194336,-0.01248913243838956,0.07071495056152344,-0.17587977647781372,-0.019204306271461746,0.059707194566726685,-0.136491596698761,-0.015905692097334168,0.021309375762939453,-0.17855191230773926,0.006503889481933811,0.04698804020881653,-0.23222211003303528,-0.02278192978778293,0.04699254035949707,-0.15203803777694702,-0.026374389272717735,0.024982601404190063,-0.12150293588638306,-0.01925065633335521,-0.007907778024673462,-0.18014395236968994,-0.004935730569599173,0.02126726508140564,-0.23412185907363892,-0.03971043494024684,0.022117316722869873,-0.15169638395309448,-0.030537762534407875,0.0022903382778167725,-0.11660492420196533,-0.012368935015587113,-0.04520341753959656,-0.17698317766189575,-0.01642627906480243,-0.011271268129348755,-0.22859901189804077,-0.037361102965263626,-0.0017223358154296875,-0.17562800645828247,-0.026116085094002983,-0.014963418245315552,-0.1422107219696045,-0.010220568482367298,0
0.0,0.0,0.0,0.05261501669883728,-0.04727822542190552,0.0013004705794514848,0.07902386784553528,-0.1192120909690857,0.004840993347613676,0.09461995959281921,-0.17814010381698608,0.001440384683235152,0.08947506546974182,-0.22904402017593384,0.0021139134439067675,0.03534635901451111,-0.1821630597114563,0.02543521907836066,0.05310392379760742,-0.24776455760002136,0.001301879088430269,0.06597614288330078,-0.19248896837234497,-0.006694050480575697,0.058069080114364624,-0.15567201375961304,-0.004684783958794014,0.014259248971939087,-0.18388062715530396,0.013959523781238659,0.043173521757125854,-0.23687142133712769,-0.015346419506670372,0.04589918255805969,-0.15921014547348022,-0.020529247329534428,0.02415183186531067,-0.12759804725646973,-0.01421672988027467,-0.01309281587600708,-0.1844915747642517,-0.0026271249847127365,0.020856261253356934,-0.23580306768417358,-0.03783329154640569,0.021417051553726196,-0.15380758047103882,-0.03037494185656442,-0.0005494356155395508,-0.11945003271102905,-0.013017646477521794,-0.04756581783294678,-0.17947804927825928,-0.018797600151003735,-0.010529279708862305,-0.2296222746372223,-0.039831928417982,-0.0013423264026641846,-0.17682111263275146,-0.0292682382026328,-0.015515357255935669,-0.1441352367401123,-0.013985440575481789,0
0.0,0.0,0.0,0.05420541763305664,-0.051947832107543945,0.006618244008109286,0.07506859302520752,-0.12718504667282104,0.011503947333380893,0.08738401532173157,-0.18401068449020386,0.007926231616124824,0.08581990003585815,-0.23000019788742065,0.007917678349599555,0.0331418514251709,-0.1879063844680786,0.029161806584284022,0.054150402545928955,-0.2530301511287689,0.0041207916968915015,0.06939604878425598,-0.2045351266860962,-0.005256938382103726,0.06256601214408875,-0.17080366611480713,-0.004598186451062247,0.011585980653762817,-0.18726342916488647,0.014248370558902934,0.04527422785758972,-0.23845183849334717,-0.015827775566890523,0.04948869347572327,-0.16343563795089722,-0.021020748286559865,0.026949971914291382,-0.13451892137527466,-0.01524567101807861,-0.01486554741859436,-0.18526488542556763,-0.005599600828304574,0.024627655744552612,-0.2351934015750885,-0.041049073084309384,0.025764793157577515,-0.15540635585784912,-0.03373874221654205,0.0015802383422851562,-0.12416642904281616,-0.017259285419299886,-0.04721713066101074,-0.1781349778175354,-0.0247228542408493,-0.004197359085083008,-0.22431448101997375,-0.045765275701000974,0.0039646923542022705,-0.1721513867378235,-0.035539435788109586,-0.013504564762115479,-0.14267301559448242,-0.02117308285744457,0
0.0,0.0,0.0,0.05003082752227783,-0.054635822772979736,0.006943471582133043,0.06758081912994385,-0.1358327865600586,0.010777920336920488,0.07742312550544739,-0.1939980387687683,0.006181559843469131,0.08221131563186646,-0.23856297135353088,0.006201859881628025,0.019872158765792847,-0.19869258999824524,0.028447726593810785,0.04841136932373047,-0.26348090171813965,0.0006078094863255501,0.06391707062721252,-0.2108478844165802,-0.008965824878316653,0.054917335510253906,-0.17880547046661377,-0.008040090239148867,-0.0015304982662200928,-0.19687947630882263,0.012730607615310419,0.04417404532432556,-0.24888423085212708,-0.019094539953869116,0.04871302843093872,-0.16877055168151855,-0.02259572051326586,0.023477494716644287,-0.14523738622665405,-0.015230460240047705,-0.025468289852142334,-0.1932567059993744,-0.00818231530348612,0.025786519050598145,-0.23830252885818481,-0.04421382225910975,0.025898665189743042,-0.1561490297317505,-0.03526810385147883,-0.0013997554779052734,-0.13140583038330078,-0.017641972898047698,-0.05294632911682129,-0.18400323390960693,-0.028391195608776343,-0.0011374056339263916,-0.22374433279037476,-0.04748127810518099,0.00544130802154541,-0.17118996381759644,-0.036002202107113135,-0.015812814235687256,-0.14719748497009277,-0.021113420052927268,0
0.0,0.0,0.0,0.049877673387527466,-0.06564277410507202,0.00570795762703824,0.06718230247497559,-0.14836204051971436,0.00689928823501873,0.07737541198730469,-0.20702961087226868,3.1598550577882634e-05,0.08011257648468018,-0.2544146180152893,-0.0017761439468984008,0.0030892789363861084,-0.22537648677825928,0.03089761020035553,0.053381532430648804,-0.2685415744781494,0.0004909807082924544,0.05841869115829468,-0.2056475579738617,-0.01499904940484953,0.04014596343040466,-0.1746044158935547,-0.019603885399391174,-0.0172080397605896,-0.2220817506313324,0.014622115840921879,0.050418317317962646,-0.26614996790885925,-0.017987029316117287,0.052166521549224854,-0.18547898530960083,-0.02357394217162323,0.0271776020526886,-0.1581960916519165,-0.018107918711592674,-0.03611716628074646,-0.2141912579536438,-0.0072506323142249585,0.034540653228759766,-0.24819576740264893,-0.041468642341186523,0.03312477469444275,-0.16664373874664307,-0.03369703112750244,0.006205081939697266,-0.13858246803283691,-0.01755815527050686,-0.05280572175979614,-0.1982361078262329,-0.029043335156728745,0.011458814144134521,-0.23074063658714294,-0.046144488888074875,0.015269309282302856,-0.1788933277130127,-0.03597764639764023,-0.0075428783893585205,-0.15369796752929688,-0.022379968004514694,0
0.0,0.0,0.0,0.04792022705078125,-0.07199746370315552,0.007468560207172459,0.06539687514305115,-0.15325266122817993,0.006010360512419766,0.07909014821052551,-0.20944172143936157,-0.0025309401475794857,0.08434322476387024,-0.25729629397392273,-0.005883633196816618,-0.015818297863006592,-0.23377472162246704,0.026377141437961882,0.04846128821372986,-0.2725425362586975,-0.0028763441746093577,0.05716922879219055,-0.208894282579422,-0.01908312555448788,0.03821903467178345,-0.17832887172698975,-0.025530556254551584,-0.03193363547325134,-0.23323827981948853,0.009265724531843489,0.049982428550720215,-0.27570614218711853,-0.020666217469141657,0.05615812540054321,-0.19565540552139282,-0.025084683709309274,0.03101012110710144,-0.16822290420532227,-0.020333584435746843,-0.04366007447242737,-0.22459590435028076,-0.012298801020250494,0.0402163565158844,-0.2593784034252167,-0.0420077108223893,0.04277065396308899,-0.1783122420310974,-0.032779444046781236,0.015090197324752808,-0.15065240859985352,-0.018029138483569795,-0.05052235722541809,-0.20556089282035828,-0.033806484230325395,0.02135297656059265,-0.23383209109306335,-0.04770073298411148,0.02559572458267212,-0.17963320016860962,-0.036779794879720384,0.0018287599086761475,-0.15434765815734863,-0.023992683776185686,0
0.0,0.0,0.0,0.05258810520172119,-0.07535505294799805,0.008918396476957469,0.0710470974445343,-0.15596425533294678,0.007546361815485625,0.08634117245674133,-0.21068990230560303,-0.0007031179961529688,0.08954194188117981,-0.25716668367385864,-0.004227576031979652,-0.020446836948394775,-0.23998886346817017,0.025496430974754958,0.05253353714942932,-0.28344476222991943,-0.002361718751188846,0.06481510400772095,-0.2234179973602295,-0.0196853072379497,0.04984065890312195,-0.18760931491851807,-0.027427052799311014,-0.034879595041275024,-0.23717617988586426,0.007982879225465922,0.05465075373649597,-0.2872631549835205,-0.019285831320729585,0.0650390088558197,-0.2123343050479889,-0.023614804912057252,0.04624083638191223,-0.17871373891830444,-0.01960840979560885,-0.04157039523124695,-0.2245272994041443,-0.013545344303992124,0.04874765872955322,-0.26213452219963074,-0.038163644913282724,0.054598331451416016,-0.18912625312805176,-0.029142014402594896,0.03184792399406433,-0.15922677516937256,-0.016289708856191965,-0.04011130332946777,-0.2017013430595398,-0.03528629029139552,0.032162368297576904,-0.2316526472568512,-0.04544670665606532,0.03751799464225769,-0.1822163462638855,-0.03497295239910159,0.017300516366958618,-0.1572502851486206,-0.023770941141691537,0
0.0,0.0,0.0,0.05702328681945801,-0.08287566900253296,0.00848367353162871,0.07698029279708862,-0.16564404964447021,0.005031948994911772,0.0957048237323761,-0.22173205018043518,-0.005786390423708099,0.10483002662658691,-0.2744675278663635,-0.01237872141220464,-0.015222787857055664,-0.2470717430114746,0.022574451837755305,0.061216801404953,-0.2965087890625,-0.00663729515665068,0.07726025581359863,-0.24131208658218384,-0.025388547133587736,0.06385675072669983,-0.20427122712135315,-0.03433409417786493,-0.02822253108024597,-0.24027198553085327,0.004081424877114159,0.06367561221122742,-0.29570382833480835,-0.0241726552210082,0.07614147663116455,-0.22359049320220947,-0.030262201007388967,0.05645287036895752,-0.18879187107086182,-0.028011658143185514,-0.031989216804504395,-0.22455835342407227,-0.018182773988627332,0.0585608184337616,-0.2668333351612091,-0.04334437559165849,0.06665509939193726,-0.19515010714530945,-0.03421557034172906,0.044268518686294556,-0.16506361961364746,-0.021819370713018316,-0.02654603123664856,-0.1992417275905609,-0.040709608148716825,0.044982314109802246,-0.23229917883872986,-0.05187336067476167,0.05167686939239502,-0.181410551071167,-0.04075970212736024,0.031457722187042236,-0.15519243478775024,-0.02924551899351968,0
0.0,0.0,0.0,0.056479305028915405,-0.08390557765960693,0.00016848086855247857,0.07162484526634216,-0.17104727029800415,-0.0061777278878878406,0.0848020613193512,-0.23558548092842102,-0.017437214321006422,0.09215688705444336,-0.2913073003292084,-0.023802716574181204,-0.020436227321624756,-0.24980705976486206,0.0036005242164094398,0.07084861397743225,-0.2994441092014313,-0.026756266421188002,0.0823519229888916,-0.24166163802146912,-0.04343046463142741,0.06302273273468018,-0.20748543739318848,-0.05145058996092189,-0.030327260494232178,-0.24148941040039062,-0.009843522040654307,0.07976678013801575,-0.29321590065956116,-0.03861362702261317,0.08498445153236389,-0.22154074907302856,-0.04098792589317668,0.058475643396377563,-0.19039982557296753,-0.03720849222551692,-0.02752712368965149,-0.2232460379600525,-0.026895063287128096,0.07920801639556885,-0.26360511779785156,-0.05238370440017093,0.08157557249069214,-0.19342872500419617,-0.041985841757167464,0.05635371804237366,-0.16450846195220947,-0.02969841129194606,-0.014545321464538574,-0.1955646574497223,-0.044862123495448714,0.0697152316570282,-0.22608384490013123,-0.057691103136647826,0.0725431740283966,-0.17711114883422852,-0.04892889625440944,0.05110657215118408,-0.1528969407081604,-0.03959217510234225,0
0.0,0.0,0.0,0.0594809353351593,-0.09315353631973267,0.003565163963003215,0.07664188742637634,-0.17912250757217407,-0.0036430590259897144,0.0949392020702362,-0.24126067757606506,-0.016401358501525465,0.10868996381759644,-0.2879639267921448,-0.024807233916135374,-0.0162392258644104,-0.2536114454269409,0.004643705120770392,0.07573673129081726,-0.29874104261398315,-0.021478400187106672,0.08595439791679382,-0.24436324834823608,-0.037772136361809316,0.0678970217704773,-0.2108885645866394,-0.04772826898238236,-0.02272212505340576,-0.24126902222633362,-0.011266907298477236,0.08517351746559143,-0.2872089743614197,-0.034176635177345815,0.08942437171936035,-0.22462669014930725,-0.037035016895742956,0.06431257724761963,-0.19721946120262146,-0.03712948653242165,-0.016610682010650635,-0.21971160173416138,-0.029991921590180937,0.08755043148994446,-0.26084738969802856,-0.048521424265118185,0.08836221694946289,-0.20042583346366882,-0.038664660037966314,0.0633355975151062,-0.17372626066207886,-0.030598190234513822,-0.00026351213455200195,-0.19062912464141846,-0.04976570847770745,0.08095774054527283,-0.22291383147239685,-0.058833601505966726,0.08380907773971558,-0.17920976877212524,-0.05080856251856858,0.06453850865364075,-0.157012939453125,-0.044266308279247824,0
